"Hand #","Hole Card 1","Hole Card 2","Flop Card 1","Flop Card 2","Flop Card 3","Turn","River","BB","Date","Position","F Act","R Act","T Act","Bet F","Bet R","Bet T","Bet PF"
"4091222884","9","4","45","51","2","9","11","true","2021/03/21  4:08 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091222818","38","19","0","0","0","0","0","false","2021/03/21  4:08 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091222486","33","16","0","0","0","0","0","false","2021/03/21  4:07 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091222356","48","17","0","0","0","0","0","false","2021/03/21  4:06 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091222261","41","1","50","25","23","2","3","false","2021/03/21  4:06 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091222059","33","32","0","0","0","0","0","false","2021/03/21  4:06 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091221938","34","29","0","0","0","0","0","true","2021/03/21  4:05 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091221771","38","24","0","0","0","0","0","false","2021/03/21  4:05 pm","EP","","","","$0.00","$0.00","$0.00","$0.05"
"4091221664","52","14","5","2","40","10","4","false","2021/03/21  4:05 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091221643","36","18","0","0","0","0","0","false","2021/03/21  4:05 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091221392","11","35","0","0","0","0","0","false","2021/03/21  4:04 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091221300","50","4","34","10","30","3","6","false","2021/03/21  4:04 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091221193","12","5","0","0","0","0","0","false","2021/03/21  4:03 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091221123","35","4","0","0","0","0","0","false","2021/03/21  4:03 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091221095","13","19","0","0","0","0","0","false","2021/03/21  4:03 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091220944","31","17","40","49","16","0","0","false","2021/03/21  4:03 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091220833","26","49","3","42","10","12","10","true","2021/03/21  4:02 pm","BB","C","X","X","$0.39","$0.00","$0.00","$0.15"
"4091220817","2","14","0","0","0","0","0","true","2021/03/21  4:02 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091220647","35","48","0","0","0","0","0","false","2021/03/21  4:02 pm","MP","","","","$0.00","$0.00","$0.00","$0.05"
"4091220510","38","36","0","0","0","0","0","false","2021/03/21  4:01 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091220425","33","30","0","0","0","0","0","false","2021/03/21  4:01 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091220364","5","15","13","11","49","7","8","false","2021/03/21  4:01 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091220208","20","19","0","0","0","0","0","false","2021/03/21  4:01 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091220129","36","4","5","24","45","0","0","false","2021/03/21  4:00 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091220022","34","40","17","8","25","0","0","false","2021/03/21  4:00 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091219940","11","9","0","0","0","0","0","true","2021/03/21  4:00 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091219835","46","5","0","0","0","0","0","false","2021/03/21  4:00 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091219650","18","5","0","0","0","0","0","false","2021/03/21  3:59 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091219524","20","17","0","0","0","0","0","false","2021/03/21  3:59 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091219437","23","29","0","0","0","0","0","false","2021/03/21  3:59 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091219299","11","24","17","14","41","2","3","false","2021/03/21  3:58 pm","BTN","CC","C","C","$0.68","$0.55","$0.35","$0.50"
"4091219092","31","42","48","10","33","6","9","true","2021/03/21  3:58 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091219078","13","4","0","0","0","0","0","false","2021/03/21  3:58 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091218840","8","14","35","22","30","6","0","false","2021/03/21  3:57 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091218546","26","49","15","23","4","14","13","true","2021/03/21  3:56 pm","BB","X","B","B","$0.00","$1.13","$0.29","$0.20"
"4091218314","38","11","17","19","49","14","5","false","2021/03/21  3:56 pm","MP","C","F","X","$0.23","$0.00","$0.00","$0.15"
"4091218058","50","49","21","9","23","0","0","false","2021/03/21  3:55 pm","EP","B","","","$0.00","$0.00","$0.00","$0.20"
"4091217814","20","29","49","46","28","13","13","false","2021/03/21  3:54 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091217687","25","28","6","15","8","12","9","false","2021/03/21  3:54 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091217584","30","3","0","0","0","0","0","false","2021/03/21  3:54 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091217493","8","14","0","0","0","0","0","false","2021/03/21  3:53 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091217473","50","35","19","14","3","2","9","false","2021/03/21  3:53 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091217356","36","14","0","0","0","0","0","true","2021/03/21  3:53 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091217162","38","8","0","0","0","0","0","false","2021/03/21  3:53 pm","BTN","","","","$0.00","$0.00","$0.00","$0.10"
"4091217113","7","28","37","8","27","5","0","false","2021/03/21  3:52 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091216693","21","47","8","17","49","14","0","false","2021/03/21  3:51 pm","CO","BC","","B","$0.57","$0.00","$0.00","$0.15"
"4091216577","50","41","0","0","0","0","0","false","2021/03/21  3:51 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091216528","25","7","44","10","24","3","4","false","2021/03/21  3:51 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091216441","13","15","0","0","0","0","0","false","2021/03/21  3:51 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091216289","23","4","0","0","0","0","0","true","2021/03/21  3:50 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091216168","51","29","41","16","28","0","0","true","2021/03/21  3:50 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091216097","44","2","4","5","42","0","0","false","2021/03/21  3:50 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091215822","12","17","0","0","0","0","0","false","2021/03/21  3:49 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091215702","37","16","0","0","0","0","0","false","2021/03/21  3:49 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091215470","10","1","4","13","18","10","11","false","2021/03/21  3:48 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091215327","13","33","9","4","12","4","12","false","2021/03/21  3:48 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091215007","12","11","39","1","34","5","5","false","2021/03/21  3:47 pm","SB","X","X","X","$0.00","$0.00","$0.00","$0.15"
"4091214912","47","44","0","0","0","0","0","true","2021/03/21  3:46 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091214757","50","37","8","41","23","2","14","false","2021/03/21  3:46 pm","CO","B","","B","$1.02","$0.00","$0.36","$0.45"
"4091214597","49","2","50","17","43","8","9","false","2021/03/21  3:46 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091214550","25","29","15","32","16","0","0","false","2021/03/21  3:46 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091214260","12","1","6","45","34","10","3","false","2021/03/21  3:45 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091214204","39","43","0","0","0","0","0","false","2021/03/21  3:45 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091214067","20","27","0","0","0","0","0","true","2021/03/21  3:44 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091213865","49","34","18","14","46","13","5","false","2021/03/21  3:44 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091213724","34","5","23","17","45","13","0","false","2021/03/21  3:43 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091213550","24","33","0","0","0","0","0","false","2021/03/21  3:43 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091213313","40","1","21","6","34","12","10","false","2021/03/21  3:42 pm","BTN","B","C","X","$0.31","$0.45","$0.00","$0.15"
"4091213205","33","42","0","0","0","0","0","false","2021/03/21  3:42 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091213199","34","47","44","27","23","4","6","false","2021/03/21  3:42 pm","BTN","C","C","X","$0.20","$0.30","$0.00","$0.15"
"4091212993","26","3","0","0","0","0","0","false","2021/03/21  3:42 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091212982","50","49","0","0","0","0","0","true","2021/03/21  3:42 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091212724","10","15","23","14","44","8","7","true","2021/03/21  3:41 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091212660","13","2","10","17","47","11","6","false","2021/03/21  3:41 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091212587","45","31","0","0","0","0","0","false","2021/03/21  3:40 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091212312","31","5","43","15","25","0","0","false","2021/03/21  3:40 pm","MP","B","","","$0.00","$0.00","$0.00","$0.20"
"4091212296","35","7","48","6","44","0","0","false","2021/03/21  3:40 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091212135","9","15","0","0","0","0","0","false","2021/03/21  3:39 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091211828","38","37","25","14","35","5","9","false","2021/03/21  3:38 pm","CO","B","B","B","$0.93","$0.10","$2.69","$0.45"
"4091211719","37","4","13","23","47","6","8","false","2021/03/21  3:38 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091211558","37","31","24","12","47","0","0","false","2021/03/21  3:38 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091211475","26","38","37","44","40","0","0","false","2021/03/21  3:38 pm","SB","B","","","$0.00","$0.00","$0.00","$0.45"
"4091211315","13","29","19","37","45","0","0","false","2021/03/21  3:37 pm","SB","XF","","","$0.00","$0.00","$0.00","$0.10"
"4091211087","49","30","18","51","47","7","2","true","2021/03/21  3:37 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091210803","38","24","23","6","9","0","0","false","2021/03/21  3:36 pm","EP","B","","","$0.00","$0.00","$0.00","$0.20"
"4091210777","26","8","22","39","38","4","13","true","2021/03/21  3:36 pm","BB","C","C","C","$0.15","$0.65","$0.57","$0.15"
"4091210368","50","30","9","29","10","11","2","false","2021/03/21  3:35 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091210226","51","5","0","0","0","0","0","false","2021/03/21  3:34 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091210211","36","47","4","35","14","3","6","false","2021/03/21  3:34 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091209963","26","14","43","37","40","0","0","false","2021/03/21  3:34 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091209844","35","31","0","0","0","0","0","false","2021/03/21  3:33 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091209791","17","15","25","7","13","7","3","false","2021/03/21  3:33 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091209326","17","43","2","29","50","7","14","false","2021/03/21  3:32 pm","CO","XC","XC","XC","$0.15","$0.50","$0.25","$0.15"
"4091209169","50","36","10","23","33","10","14","true","2021/03/21  3:32 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091208897","52","25","0","0","0","0","0","false","2021/03/21  3:31 pm","BTN","","","","$0.00","$0.00","$0.00","$0.45"
"4091208754","21","30","0","0","0","0","0","false","2021/03/21  3:30 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091208706","35","34","12","29","32","3","11","false","2021/03/21  3:30 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091208599","19","16","0","0","0","0","0","false","2021/03/21  3:30 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091208316","13","42","8","14","28","10","12","true","2021/03/21  3:29 pm","BB","B","X","C","$0.10","$0.00","$0.15","$0.05"
"4091208257","47","28","7","49","19","2","8","false","2021/03/21  3:29 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091208081","11","16","36","31","30","0","0","false","2021/03/21  3:29 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091208044","7","20","0","0","0","0","0","false","2021/03/21  3:29 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091207844","31","2","48","11","28","9","0","false","2021/03/21  3:28 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091207836","37","11","14","49","28","13","6","false","2021/03/21  3:28 pm","SB","","","","$0.00","$0.00","$0.00","$0.45"
"4091207754","19","31","0","0","0","0","0","false","2021/03/21  3:28 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091207623","30","42","0","0","0","0","0","false","2021/03/21  3:28 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091207566","34","30","51","49","1","2","7","true","2021/03/21  3:27 pm","BB","X","XF","X","$0.00","$0.00","$0.00","$0.05"
"4091207485","35","17","0","0","0","0","0","false","2021/03/21  3:27 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091207275","26","9","1","29","21","0","0","false","2021/03/21  3:27 pm","EP","B","","","$0.00","$0.00","$0.00","$0.20"
"4091207126","37","27","25","22","20","7","0","true","2021/03/21  3:26 pm","BB","X","","F","$0.00","$0.00","$0.00","$0.05"
"4091206921","39","49","0","0","0","0","0","false","2021/03/21  3:26 pm","MP","","","","$0.00","$0.00","$0.00","$0.05"
"4091206876","50","4","5","3","27","7","3","false","2021/03/21  3:25 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091206579","35","15","43","10","30","0","0","false","2021/03/21  3:25 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091206557","36","32","7","5","16","11","2","false","2021/03/21  3:25 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091206367","49","43","47","15","44","0","0","false","2021/03/21  3:24 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091206273","39","40","0","0","0","0","0","false","2021/03/21  3:24 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091206134","37","30","0","0","0","0","0","true","2021/03/21  3:24 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091206113","50","31","29","17","28","10","7","false","2021/03/21  3:24 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091205944","6","41","0","0","0","0","0","false","2021/03/21  3:23 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091205896","11","6","23","37","49","0","0","false","2021/03/21  3:23 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091205734","44","14","0","0","0","0","0","true","2021/03/21  3:23 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091205497","25","16","45","10","1","0","0","false","2021/03/21  3:22 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091205414","52","6","35","14","30","10","6","false","2021/03/21  3:22 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091205107","23","5","12","29","46","10","0","false","2021/03/21  3:21 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091204778","16","27","45","29","1","5","12","false","2021/03/21  3:20 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091204530","4","15","21","28","48","5","7","false","2021/03/21  3:19 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091204512","43","42","0","0","0","0","0","false","2021/03/21  3:19 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091204225","47","1","9","7","41","13","2","true","2021/03/21  3:19 pm","BB","X","B","X","$0.00","$0.06","$0.00","$0.05"
"4091204168","34","46","15","16","23","0","0","false","2021/03/21  3:18 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091203981","21","16","0","0","0","0","0","false","2021/03/21  3:18 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091203784","31","1","37","50","5","0","0","false","2021/03/21  3:17 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091203658","25","42","0","0","0","0","0","false","2021/03/21  3:17 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091203608","13","19","47","49","9","0","0","true","2021/03/21  3:17 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091203427","42","14","41","8","31","3","0","false","2021/03/21  3:17 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091203261","38","41","0","0","0","0","0","false","2021/03/21  3:16 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091203193","45","30","47","48","8","2","0","false","2021/03/21  3:16 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091202735","10","17","23","26","5","8","6","true","2021/03/21  3:15 pm","BB","XC","XC","XC","$0.20","$0.45","$0.16","$0.05"
"4091202686","30","15","35","43","48","0","0","false","2021/03/21  3:15 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091202557","13","4","0","0","0","0","0","false","2021/03/21  3:15 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091202330","22","29","38","33","5","11","0","false","2021/03/21  3:14 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091202216","9","33","6","5","52","14","0","false","2021/03/21  3:14 pm","CO","","","","$0.00","$0.00","$0.00","$0.00"
"4091201994","49","47","0","0","0","0","0","false","2021/03/21  3:13 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091201985","43","16","12","34","39","3","14","false","2021/03/21  3:13 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091201819","7","17","0","0","0","0","0","false","2021/03/21  3:13 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091201813","39","20","0","0","0","0","0","false","2021/03/21  3:13 pm","SB","","","","$0.00","$0.00","$0.00","$0.05"
"4091201584","42","15","0","0","0","0","0","true","2021/03/21  3:12 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091201379","38","48","43","42","10","13","0","true","2021/03/21  3:12 pm","BB","","","","$0.00","$0.00","$0.00","$0.05"
"4091201141","22","7","16","45","24","5","9","false","2021/03/21  3:11 pm","EP","","","","$0.00","$0.00","$0.00","$0.00"
"4091201056","24","19","30","9","13","10","2","false","2021/03/21  3:11 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091200947","23","46","0","0","0","0","0","false","2021/03/21  3:10 pm","MP","","","","$0.00","$0.00","$0.00","$0.00"
"4091200829","18","31","0","0","0","0","0","false","2021/03/21  3:10 pm","CO","","","","$0.00","$0.00","$0.00","$0.20"
"4091200605","50","45","39","11","41","0","0","false","2021/03/21  3:10 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
"4091200379","23","7","17","11","39","0","0","false","2021/03/21  3:09 pm","CO","F","","","$0.00","$0.00","$0.00","$0.24"
"4091200357","10","15","0","0","0","0","0","false","2021/03/21  3:09 pm","SB","","","","$0.00","$0.00","$0.00","$0.02"
"4091200189","33","19","0","0","0","0","0","false","2021/03/21  3:09 pm","BTN","","","","$0.00","$0.00","$0.00","$0.00"
